sig[0,0]; sig[1,1]; sig[2,2]; sig[0,1]; sig[0,2]; sig[1,2]; eps[0,0]; eps[1,1]; eps[2,2]; eps[0,1]; eps[0,2]; eps[1,2];  beta[0,0]; beta[1,1]; beta[2,2]; beta[0,1]; beta[0,2]; beta[1,2]; eps_p_bar
41.4605;41.6867;41.6867;-0.330426;4.69044e-16;-1.41452e-16;0.448;-0.10511;-0.10511;0.193206;6.6819e-18;-3.46945e-18;0;0;0;0;0;0;2.78797;
40.5956;40.8007;40.8007;-0.3354;-2.35855e-16;4.88775e-17;0.44;-0.103622;-0.103622;0.177453;-8.73787e-18;0;0;0;0;0;0;0;2.80722;
39.7304;39.9205;39.9205;-0.338798;3.00932e-16;6.54665e-17;0.432;-0.102122;-0.102122;0.160341;9.76585e-18;3.4052e-18;0;0;0;0;0;0;2.82797;
38.8661;39.0455;39.0455;-0.341223;-1.0894e-16;-7.73246e-17;0.424;-0.100612;-0.100612;0.142112;1.41348e-18;-1.60623e-18;0;0;0;0;0;0;2.84995;
38.0036;38.1755;38.1755;-0.342999;1.49095e-16;4.00517e-17;0.416;-0.0990908;-0.0990908;0.123013;1.13078e-17;1.34923e-18;0;0;0;0;0;0;2.87289;
37.1433;37.3103;37.3103;-0.344307;1.03679e-16;-6.69896e-17;0.408;-0.0975582;-0.0975582;0.103296;1.69617e-17;-3.1482e-18;0;0;0;0;0;0;2.89653;
36.2854;36.4498;36.4498;-0.345247;-1.43772e-16;1.73258e-16;0.4;-0.0960142;-0.0960142;0.0832085;7.06739e-18;8.41662e-18;0;0;0;0;0;0;2.92058;
35.4303;35.594;35.594;-0.345872;-3.6778e-16;-3.61029e-17;0.392;-0.0944588;-0.0944588;0.0629985;-1.58053e-17;5.01142e-18;0;0;0;0;0;0;2.94476;
34.5781;34.7428;34.7428;-0.346203;2.32661e-16;-1.68549e-16;0.384;-0.0928916;-0.0928916;0.0429057;1.41348e-18;-5.58966e-18;0;0;0;0;0;0;2.96882;
33.7288;33.8964;33.8964;-0.346231;2.68483e-17;8.81759e-17;0.376;-0.0913127;-0.0913127;0.0231611;1.67047e-18;1.02798e-18;0;0;0;0;0;0;2.99249;
32.8824;33.0549;33.0549;-0.345925;1.86163e-16;-4.95195e-17;0.368;-0.0897217;-0.0897217;0.00398367;1.29783e-17;-2.56996e-18;0;0;0;0;0;0;3.01554;
32.0389;32.2182;32.2182;-0.345225;8.56808e-18;1.35184e-16;0.36;-0.0881187;-0.0881187;-0.0144218;1.23358e-17;5.78241e-18;0;0;0;0;0;0;3.03773;
31.1982;31.3867;31.3867;-0.344037;-7.35676e-17;-1.19622e-16;0.352;-0.0865033;-0.0865033;-0.0318669;8.09538e-18;-1.86322e-18;0;0;0;0;0;0;3.05887;
30.3601;30.5604;30.5604;-0.342213;-1.96794e-16;2.55985e-17;0.344;-0.0848754;-0.0848754;-0.0481817;-2.05597e-18;2.56996e-19;0;0;0;0;0;0;3.07877;
29.5242;29.7396;29.7396;-0.339531;-3.76621e-18;1.20392e-17;0.336;-0.0832349;-0.0832349;-0.0632161;-1.02798e-18;7.06739e-19;0;0;0;0;0;0;3.09728;
28.6901;28.9246;28.9246;-0.335644;8.86288e-17;-3.54312e-17;0.328;-0.0815816;-0.0815816;-0.0768415;3.1482e-18;-1.02798e-18;0;0;0;0;0;0;3.11427;
27.8573;28.1159;28.1159;-0.330013;-1.0231e-16;-6.59619e-18;0.32;-0.0799153;-0.0799153;-0.0889517;-1.79897e-18;-1.09223e-18;0;0;0;0;0;0;3.12966;
27.0247;27.3138;27.3138;-0.321766;1.94536e-16;4.34123e-17;0.312;-0.0782358;-0.0782358;-0.0994636;6.4249e-18;6.4249e-19;0;0;0;0;0;0;3.1434;
26.1916;26.5192;26.5192;-0.309482;-1.52632e-16;-1.64661e-16;0.304;-0.0765429;-0.0765429;-0.108318;-1.28498e-19;-5.39692e-18;0;0;0;0;0;0;3.15549;
25.3566;25.7326;25.7326;-0.290831;4.79543e-17;1.62914e-16;0.296;-0.0748365;-0.0748365;-0.115478;2.31296e-18;7.06739e-19;0;0;0;0;0;0;3.16597;
24.5191;24.9544;24.9544;-0.262094;8.73177e-17;5.5001e-17;0.288;-0.0731163;-0.0731163;-0.120933;4.43318e-18;1.22073e-18;0;0;0;0;0;0;3.17498;
23.6807;24.184;24.184;-0.217953;1.38974e-16;-1.73547e-16;0.28;-0.0713822;-0.0713822;-0.124693;7.32439e-18;-3.4052e-18;0;0;0;0;0;0;3.18274;
22.8475;23.4184;23.4184;-0.152948;-5.23546e-16;-9.18562e-18;0.272;-0.0696339;-0.0696339;-0.12679;-5.33267e-18;-2.53784e-18;0;0;0;0;0;0;3.1896;
22.0325;22.6513;22.6513;-0.0668011;6.14681e-17;2.78444e-16;0.264;-0.0678713;-0.0678713;-0.127278;-7.70988e-19;3.50157e-18;0;0;0;0;0;0;3.19602;
21.2485;21.8763;21.8763;0.0292041;-3.19352e-18;-1.63524e-16;0.256;-0.0660941;-0.0660941;-0.126232;-1.22073e-18;-1.76685e-18;0;0;0;0;0;0;3.20252;
20.4964;21.0932;21.0932;0.116533;6.36167e-17;1.08617e-16;0.248;-0.0643022;-0.0643022;-0.123742;2.56996e-19;1.73472e-18;0;0;0;0;0;0;3.20955;
19.7637;20.3082;20.3082;0.18334;-3.1316e-16;5.09217e-18;0.24;-0.0624952;-0.0624952;-0.119917;-7.90263e-18;1.18861e-18;0;0;0;0;0;0;3.21737;
19.0378;19.5277;19.5277;0.229227;4.2427e-16;9.52112e-18;0.232;-0.060673;-0.060673;-0.114879;5.46117e-18;1.41348e-18;0;0;0;0;0;0;3.22609;
18.3123;18.7553;18.7553;0.259353;-1.89347e-16;-9.6381e-17;0.224;-0.0588354;-0.0588354;-0.108763;-2.66633e-18;-1.4456e-18;0;0;0;0;0;0;3.2357;
17.5855;17.9916;17.9916;0.279028;-6.16108e-17;-1.5093e-17;0.216;-0.0569821;-0.0569821;-0.101714;-3.4052e-18;-1.3171e-18;0;0;0;0;0;0;3.24615;
16.8583;17.2366;17.2366;0.292004;2.36807e-17;7.46827e-17;0.208;-0.0551129;-0.0551129;-0.0938834;-2.24872e-18;1.22073e-18;0;0;0;0;0;0;3.25733;
16.1316;16.4898;16.4898;0.300611;-1.03935e-16;-8.80978e-17;0.2;-0.0532275;-0.0532275;-0.08543;-5.94303e-18;-2.24872e-18;0;0;0;0;0;0;3.2691;
15.4064;15.7508;15.7508;0.306232;1.86189e-16;1.82777e-17;0.192;-0.0513257;-0.0513257;-0.0765138;1.25286e-18;-1.06011e-18;0;0;0;0;0;0;3.28133;
14.6836;15.0194;15.0194;0.309677;1.77944e-17;4.88042e-17;0.184;-0.0494073;-0.0494073;-0.0672958;7.38864e-19;5.78241e-19;0;0;0;0;0;0;3.29385;
13.9637;14.2954;14.2954;0.311406;7.48897e-17;1.18901e-17;0.176;-0.0474719;-0.0474719;-0.0579348;3.34095e-18;7.06739e-19;0;0;0;0;0;0;3.30653;
13.247;13.5788;13.5788;0.311655;-4.84463e-17;-1.83853e-17;0.168;-0.0455193;-0.0455193;-0.0485856;1.12436e-18;-3.21245e-20;0;0;0;0;0;0;3.3192;
12.5339;12.8697;12.8697;0.310504;7.50575e-17;2.1044e-17;0.16;-0.0435493;-0.0435493;-0.0393963;4.11194e-18;8.35237e-19;0;0;0;0;0;0;3.33172;
11.8244;12.168;12.168;0.307902;-1.05539e-17;-1.55019e-17;0.152;-0.0415615;-0.0415615;-0.0305066;3.2767e-18;1.60623e-19;0;0;0;0;0;0;3.34395;
11.1186;11.474;11.474;0.303677;-1.14836e-16;2.35374e-17;0.144;-0.0395557;-0.0395557;-0.0220457;-5.78241e-19;1.06011e-18;0;0;0;0;0;0;3.35578;
10.4164;10.7877;10.7877;0.297524;7.6803e-18;-6.19278e-17;0.136;-0.0375316;-0.0375316;-0.0141306;3.85494e-19;-1.12436e-18;0;0;0;0;0;0;3.3671;
9.71786;10.1094;10.1094;0.288982;-9.43056e-17;2.10623e-18;0.128;-0.0354888;-0.0354888;-0.00686484;-2.63421e-18;-6.74615e-19;0;0;0;0;0;0;3.37783;
9.02287;9.43931;9.43931;0.277403;-6.61403e-18;-2.153e-17;0.12;-0.0334271;-0.0334271;-0.000336638;-2.24872e-18;-1.33317e-18;0;0;0;0;0;0;3.38791;
8.33153;8.77745;8.77745;0.261925;-9.19724e-17;5.35838e-17;0.112;-0.0313463;-0.0313463;0.0053816;-4.81868e-18;3.21245e-19;0;0;0;0;0;0;3.39733;
7.64418;8.12386;8.12386;0.24147;3.28627e-16;1.71645e-17;0.104;-0.0292458;-0.0292458;0.0102343;4.56168e-18;4.49743e-19;0;0;0;0;0;0;3.40608;
6.96169;7.47828;7.47828;0.214846;-1.20026e-16;2.0041e-17;0.096;-0.0271255;-0.0271255;0.0141834;-5.13992e-19;8.51299e-19;0;0;0;0;0;0;3.4142;
6.28568;6.84008;6.84008;0.181008;-8.56267e-17;-5.89339e-17;0.088;-0.0249849;-0.0249849;0.0172084;-1.8311e-18;-6.90677e-19;0;0;0;0;0;0;3.42179;
5.61867;6.20816;6.20816;0.139572;1.1354e-16;7.1653e-18;0.08;-0.0228238;-0.0228238;0.0193063;1.3171e-18;-1.60623e-19;0;0;0;0;0;0;3.42896;
4.96381;5.58115;5.58115;0.0914693;-8.33362e-17;1.12998e-17;0.072;-0.0206418;-0.0206418;0.0204915;-1.25286e-18;4.81868e-20;0;0;0;0;0;0;3.43585;
4.32391;4.95783;4.95783;0.0393361;4.783e-17;2.96606e-17;0.064;-0.0184385;-0.0184385;0.0207956;3.21245e-19;6.34459e-19;0;0;0;0;0;0;3.44262;
3.70032;4.33771;4.33771;-0.0128967;1.76111e-18;-1.92242e-17;0.056;-0.0162136;-0.0162136;0.0202658;6.4249e-20;2.40934e-20;0;0;0;0;0;0;3.44942;
3.09227;3.72139;3.72139;-0.0612177;-5.07806e-17;-1.02593e-17;0.048;-0.0139666;-0.0139666;0.0189646;-1.09223e-18;-8.83424e-20;0;0;0;0;0;0;3.45639;
2.49736;3.11026;3.11026;-0.102782;7.9532e-17;1.70603e-17;0.04;-0.0116973;-0.0116973;0.0169683;1.06011e-18;3.69432e-19;0;0;0;0;0;0;3.46359;
1.91279;2.50593;2.50593;-0.136392;3.1464e-18;-2.10851e-17;0.032;-0.00940509;-0.00940509;0.0143654;6.4249e-19;-2.36918e-19;0;0;0;0;0;0;3.47106;
1.33619;1.90981;1.90981;-0.162166;-3.21373e-17;-1.02934e-17;0.024;-0.00708971;-0.00708971;0.0112555;-1.60623e-19;-3.57385e-19;0;0;0;0;0;0;3.47881;
0.766031;1.32288;1.32288;-0.180906;-2.11761e-17;7.98978e-18;0.016;-0.00475068;-0.00475068;0.00774685;-4.89899e-19;-9.43657e-20;0;0;0;0;0;0;3.48679;
0.201525;0.74575;0.74575;-0.193565;2.20519e-17;6.45903e-18;0.008;-0.0023876;-0.0023876;0.00395486;2.00778e-19;2.00778e-20;0;0;0;0;0;0;3.49497;
-0.35763;0.178815;0.178815;-0.200948;-2.50611e-18;7.76269e-19;3.18495e-16;0;5.70646e-34;4.16334e-17;4.33691e-33;-5.13581e-34;0;0;0;0;0;0;3.50326;
