sig[0,0]; sig[1,1]; sig[2,2]; sig[0,1]; sig[0,2]; sig[1,2]; eps[0,0]; eps[1,1]; eps[2,2]; eps[0,1]; eps[0,2]; eps[1,2];  beta[0,0]; beta[1,1]; beta[2,2]; beta[0,1]; beta[0,2]; beta[1,2]; eps_p_bar
305.876;306.532;306.532;-8.11115e-16;2.7314e-16;-3.76841e-17;2.36;-0.304818;-0.304818;-1.43918e-17;3.54655e-17;4.62593e-18;0;0;0;0;0;0;4.05958;
299.752;300.408;300.408;-1.72302e-16;1.10835e-16;-5.04087e-17;2.32;-0.302316;-0.302316;-2.15877e-17;4.16334e-17;1.28498e-18;0;0;0;0;0;0;4.08792;
293.641;294.298;294.298;4.34505e-16;-2.29599e-16;8.07952e-17;2.28;-0.299775;-0.299775;1.02798e-17;2.46716e-17;7.32439e-18;0;0;0;0;0;0;4.11627;
287.544;288.202;288.202;3.7953e-17;-6.14755e-16;-1.99637e-16;2.24;-0.297192;-0.297192;1.02798e-17;-1.74757e-17;-7.32439e-18;0;0;0;0;0;0;4.14466;
281.462;282.121;282.121;-5.1896e-16;-3.22099e-16;9.31797e-17;2.2;-0.294568;-0.294568;-2.67276e-17;-3.64934e-17;5.13992e-19;0;0;0;0;0;0;4.17307;
275.395;276.055;276.055;3.89954e-16;1.79286e-15;-6.25943e-17;2.16;-0.291901;-0.291901;4.11194e-18;9.25186e-17;-4.49743e-18;0;0;0;0;0;0;4.20151;
269.343;270.004;270.004;-1.11041e-16;-1.61377e-15;1.74114e-16;2.12;-0.28919;-0.28919;-6.16791e-18;-3.28955e-17;8.22387e-18;0;0;0;0;0;0;4.22998;
263.308;263.969;263.969;1.64455e-16;3.95951e-16;-6.27916e-17;2.08;-0.286433;-0.286433;6.16791e-18;5.13992e-18;2.69846e-18;0;0;0;0;0;0;4.25848;
257.288;257.951;257.951;-2.91687e-17;-4.08076e-16;-1.99616e-16;2.04;-0.283629;-0.283629;3.08395e-18;-2.62136e-17;-1.10508e-17;0;0;0;0;0;0;4.28702;
251.286;251.949;251.949;1.07153e-15;2.98168e-16;3.51679e-17;2;-0.280777;-0.280777;7.91548e-17;-2.56996e-18;-7.32439e-18;0;0;0;0;0;0;4.31558;
245.301;245.965;245.965;-2.1561e-15;-9.97215e-16;7.56467e-17;1.96;-0.277875;-0.277875;-8.01828e-17;-7.50429e-17;-2.18447e-18;0;0;0;0;0;0;4.34418;
239.335;239.999;239.999;6.67875e-16;9.07047e-16;4.79746e-18;1.92;-0.274921;-0.274921;-1.95317e-17;-4.62593e-18;-2.31296e-18;0;0;0;0;0;0;4.37281;
233.386;234.052;234.052;5.22778e-16;7.2509e-16;-8.12151e-17;1.88;-0.271915;-0.271915;1.33638e-17;4.11194e-17;-8.09538e-18;0;0;0;0;0;0;4.40148;
227.457;228.123;228.123;1.03727e-16;-9.88688e-16;1.96058e-16;1.84;-0.268853;-0.268853;1.74757e-17;-3.34095e-17;6.2964e-18;0;0;0;0;0;0;4.43019;
221.548;222.215;222.215;-6.34808e-17;4.43185e-16;-1.09821e-16;1.8;-0.265735;-0.265735;1.23358e-17;4.11194e-18;-2.69846e-18;0;0;0;0;0;0;4.45893;
215.659;216.327;216.327;-2.66649e-16;1.09038e-15;-4.58576e-17;1.76;-0.262559;-0.262559;-6.16791e-18;7.86408e-17;-5.26842e-18;0;0;0;0;0;0;4.48771;
209.792;210.46;210.46;2.81258e-16;-1.13021e-15;2.09902e-16;1.72;-0.259322;-0.259322;1.54198e-17;-8.22387e-18;9.89435e-18;0;0;0;0;0;0;4.51653;
203.946;204.615;204.615;5.35512e-17;-1.63914e-16;-8.13474e-17;1.68;-0.256023;-0.256023;1.74757e-17;-1.28498e-17;2.82696e-18;0;0;0;0;0;0;4.54539;
198.123;198.793;198.793;4.39462e-16;1.00745e-15;-1.81015e-16;1.64;-0.252659;-0.252659;4.83153e-17;5.96231e-17;-9.50885e-18;0;0;0;0;0;0;4.5743;
192.323;192.994;192.994;-7.29486e-16;-1.14353e-15;1.83408e-16;1.6;-0.249228;-0.249228;-6.16791e-18;-2.77556e-17;4.62593e-18;0;0;0;0;0;0;4.60325;
186.548;187.219;187.219;2.32717e-17;6.46044e-16;1.23735e-17;1.56;-0.245728;-0.245728;0;2.51856e-17;4.36893e-18;0;0;0;0;0;0;4.63225;
180.797;181.469;181.469;-3.74286e-16;-3.70663e-16;1.01245e-17;1.52;-0.242156;-0.242156;-2.67276e-17;-5.13992e-18;5.01142e-18;0;0;0;0;0;0;4.66129;
175.073;175.746;175.746;8.06401e-16;9.06687e-17;-6.24051e-17;1.48;-0.238509;-0.238509;3.28955e-17;3.59794e-18;5.13992e-19;0;0;0;0;0;0;4.69039;
169.376;170.049;170.049;-1.61104e-16;9.40352e-16;-7.41023e-17;1.44;-0.234786;-0.234786;1.64477e-17;6.99029e-17;-4.36893e-18;0;0;0;0;0;0;4.71953;
163.707;164.381;164.381;-5.91894e-16;-9.58371e-16;1.88354e-17;1.4;-0.230982;-0.230982;-2.46716e-17;-4.11194e-18;-2.56996e-18;0;0;0;0;0;0;4.74873;
158.067;158.742;158.742;4.39377e-16;-1.48279e-16;-2.72351e-17;1.36;-0.227094;-0.227094;1.02798e-17;-8.73787e-18;-4.62593e-18;0;0;0;0;0;0;4.77799;
152.457;153.133;153.133;-2.50325e-16;4.12645e-16;2.10397e-16;1.32;-0.223121;-0.223121;-1.02798e-17;2.15877e-17;1.05368e-17;0;0;0;0;0;0;4.8073;
146.879;147.556;147.556;1.80041e-16;-4.32573e-16;-1.58286e-16;1.28;-0.219057;-0.219057;4.11194e-18;-1.18218e-17;-2.05597e-18;0;0;0;0;0;0;4.83667;
141.334;142.011;142.011;-2.43555e-16;4.30432e-16;-1.55239e-17;1.24;-0.214899;-0.214899;-1.43918e-17;2.15877e-17;-2.18447e-18;0;0;0;0;0;0;4.86611;
135.823;136.501;136.501;1.94652e-16;-1.13742e-16;4.36028e-17;1.2;-0.210643;-0.210643;1.02798e-18;1.07938e-17;1.02798e-18;0;0;0;0;0;0;4.89561;
130.347;131.026;131.026;-1.84298e-16;-1.82246e-16;-7.34506e-17;1.16;-0.206286;-0.206286;-1.33638e-17;-1.54198e-18;-4.49743e-18;0;0;0;0;0;0;4.92518;
124.909;125.588;125.588;3.85867e-16;5.60002e-17;1.71231e-16;1.12;-0.201823;-0.201823;1.54198e-17;3.59794e-18;8.22387e-18;0;0;0;0;0;0;4.95482;
119.51;120.19;120.19;-3.24976e-16;-4.32265e-16;-1.78692e-16;1.08;-0.197249;-0.197249;-1.02798e-17;-2.77556e-17;-5.65391e-18;0;0;0;0;0;0;4.98453;
114.151;114.831;114.831;6.50151e-17;4.31433e-16;-1.08871e-18;1.04;-0.192559;-0.192559;-3.59794e-18;5.91091e-18;-4.62593e-18;0;0;0;0;0;0;5.01432;
108.834;109.515;109.515;-1.87314e-16;-2.23658e-16;1.95544e-17;1;-0.187748;-0.187748;-1.74757e-17;-1.28498e-17;-3.21245e-18;0;0;0;0;0;0;5.04419;
103.562;104.244;104.244;1.69371e-16;-2.27815e-17;-3.39862e-17;0.96;-0.18281;-0.18281;-4.11194e-18;-1.31068e-17;-5.78241e-18;0;0;0;0;0;0;5.07415;
98.336;99.0189;99.0189;2.1391e-16;8.4187e-16;1.34162e-16;0.92;-0.177739;-0.177739;1.02798e-17;4.78013e-17;4.11194e-18;0;0;0;0;0;0;5.10419;
93.159;93.8426;93.8426;-2.51779e-16;-5.71176e-16;-1.50214e-16;0.88;-0.172529;-0.172529;-9.25186e-18;1.28498e-18;-7.58138e-18;0;0;0;0;0;0;5.13433;
88.0331;88.7175;88.7175;1.55828e-16;-6.65315e-17;1.39677e-16;0.84;-0.167173;-0.167173;3.59794e-18;0;3.46945e-18;0;0;0;0;0;0;5.16456;
82.961;83.646;83.646;-2.91859e-17;3.30553e-16;-7.48029e-17;0.8;-0.161664;-0.161664;5.13992e-19;2.44146e-17;-2.82696e-18;0;0;0;0;0;0;5.1949;
77.9454;78.6312;78.6312;-1.57853e-16;-3.07342e-16;-4.1674e-17;0.76;-0.155993;-0.155993;-1.07938e-17;0;-5.39692e-18;0;0;0;0;0;0;5.22534;
72.9893;73.6758;73.6758;-7.67991e-17;-5.42581e-17;-2.29099e-17;0.72;-0.150152;-0.150152;-1.54198e-17;-2.05597e-18;-6.8104e-18;0;0;0;0;0;0;5.2559;
68.0959;68.7832;68.7832;2.74566e-16;8.67544e-17;2.61677e-17;0.68;-0.144131;-0.144131;5.13992e-18;4.62593e-18;-4.75443e-18;0;0;0;0;0;0;5.28658;
63.2689;63.9568;63.9568;-6.44161e-17;1.96509e-16;-3.28265e-17;0.64;-0.137921;-0.137921;-1.28498e-18;1.85037e-17;-7.32439e-18;0;0;0;0;0;0;5.31738;
58.5118;59.2005;59.2005;7.14257e-17;-3.85159e-16;5.83652e-17;0.6;-0.131512;-0.131512;4.36893e-18;-1.10508e-17;-2.82696e-18;0;0;0;0;0;0;5.34832;
53.8289;54.5183;54.5183;-7.7572e-17;1.17413e-16;-1.42547e-17;0.56;-0.12489;-0.12489;-1.79897e-18;0;-4.24044e-18;0;0;0;0;0;0;5.3794;
49.2245;49.9146;49.9146;2.32932e-16;1.83303e-16;1.02035e-16;0.52;-0.118044;-0.118044;1.59338e-17;1.28498e-17;3.4052e-18;0;0;0;0;0;0;5.41063;
44.7036;45.3944;45.3944;-2.57162e-16;-2.30182e-16;-4.46714e-18;0.48;-0.11096;-0.11096;-4.62593e-18;-5.39692e-18;2.44146e-18;0;0;0;0;0;0;5.44201;
40.2713;40.9629;40.9629;-9.70822e-17;8.42074e-17;-2.61953e-17;0.44;-0.103622;-0.103622;-1.02798e-17;2.31296e-18;5.13992e-19;0;0;0;0;0;0;5.47357;
35.9335;36.6258;36.6258;1.83988e-16;-1.01887e-17;-2.0164e-17;0.4;-0.0960142;-0.0960142;4.11194e-18;1.02798e-18;-8.35237e-19;0;0;0;0;0;0;5.5053;
31.6965;32.3895;32.3895;-1.00917e-16;-1.44897e-17;2.30867e-17;0.36;-0.0881187;-0.0881187;-4.62593e-18;0;1.02798e-18;0;0;0;0;0;0;5.53723;
27.5672;28.2609;28.2609;7.15564e-17;-2.66574e-17;-4.14137e-17;0.32;-0.0799153;-0.0799153;1.41348e-18;-1.92747e-18;-2.24872e-18;0;0;0;0;0;0;5.56936;
23.5533;24.2477;24.2477;-6.00112e-18;1.26207e-16;-1.85725e-17;0.28;-0.0713822;-0.0713822;5.13992e-19;7.83838e-18;-3.4052e-18;0;0;0;0;0;0;5.60172;
19.6632;20.3584;20.3584;-2.39991e-17;-2.97144e-16;4.79551e-18;0.24;-0.0624952;-0.0624952;-1.28498e-18;-1.56768e-17;-2.92333e-18;0;0;0;0;0;0;5.6343;
15.9064;16.6023;16.6023;4.74696e-18;1.7808e-16;3.33527e-17;0.2;-0.0532275;-0.0532275;-7.70988e-19;-1.28498e-19;-3.85494e-19;0;0;0;0;0;0;5.66715;
12.2933;12.99;12.99;1.36443e-17;4.49008e-17;8.88226e-18;0.16;-0.0435493;-0.0435493;2.56996e-19;2.24872e-18;9.63735e-20;0;0;0;0;0;0;5.70026;
8.83558;9.53296;9.53296;-1.53801e-17;-5.98184e-17;-1.76097e-17;0.12;-0.0334271;-0.0334271;-1.02798e-18;-2.69846e-18;-1.33317e-18;0;0;0;0;0;0;5.73367;
5.54625;6.24437;6.24437;4.23139e-19;3.32693e-17;1.3519e-17;0.08;-0.0228238;-0.0228238;-8.99486e-19;2.89121e-19;-1.60623e-19;0;0;0;0;0;0;5.76741;
2.44005;3.13891;3.13891;8.94068e-18;-6.10941e-18;7.53311e-18;0.04;-0.0116973;-0.0116973;-1.92747e-19;-4.01556e-19;3.5337e-19;0;0;0;0;0;0;5.80149;
-0.466411;0.233205;0.233205;3.09817e-18;4.5423e-18;-3.83049e-18;0;2.7391e-33;2.92171e-32;2.7391e-33;-2.28258e-33;-1.82607e-33;0;0;0;0;0;0;5.83595;
