sig[0,0]; sig[1,1]; sig[2,2]; sig[0,1]; sig[0,2]; sig[1,2]; eps[0,0]; eps[1,1]; eps[2,2]; eps[0,1]; eps[0,2]; eps[1,2];  beta[0,0]; beta[1,1]; beta[2,2]; beta[0,1]; beta[0,2]; beta[1,2]; eps_p_bar
-10.4779;-10.7096;-11.0649;3.25466e-16;9.04593e-17;1.57219e-16;0.0612547;-0.189232;0.0665438;3.85494e-18;2.56996e-19;3.85494e-19;0;0;0;0;0;0;0.827373;
-9.70364;-9.90614;-10.2865;1.87346e-16;1.86789e-17;5.88198e-17;0.0671087;-0.186621;0.0625676;6.16791e-18;1.28498e-19;7.70988e-19;0;0;0;0;0;0;0.83315;
-8.94379;-9.11377;-9.52019;-4.54362e-17;-3.47568e-17;1.35797e-16;0.0725711;-0.183739;0.0586387;3.98344e-18;-7.70988e-19;3.46945e-18;0;0;0;0;0;0;0.838746;
-8.20258;-8.33626;-8.76964;-1.88018e-16;1.58151e-16;-2.60389e-17;0.0776103;-0.180588;0.0547713;1.28498e-19;2.92333e-18;2.05597e-18;0;0;0;0;0;0;0.844157;
-7.484;-7.5772;-8.0381;-1.08142e-16;-1.84935e-16;-1.69206e-16;0.0821967;-0.177174;0.0509788;-1.02798e-18;-2.02384e-18;-1.41348e-18;0;0;0;0;0;0;0.849387;
-6.7918;-6.84009;-7.32854;9.07336e-17;8.79758e-17;7.88214e-17;0.0863037;-0.173502;0.0472733;1.54198e-18;9.63735e-19;1.28498e-18;0;0;0;0;0;0;0.854447;
-6.12942;-6.12829;-6.64356;-3.61458e-16;-1.03564e-16;-2.70975e-16;0.0899072;-0.169576;0.0436663;-6.4249e-18;-1.7026e-18;-4.75443e-18;0;0;0;0;0;0;0.859352;
-5.49987;-5.4451;-5.9854;1.31598e-16;1.13534e-16;2.61742e-16;0.0929863;-0.165403;0.0401683;-1.54198e-18;1.22073e-18;2.18447e-18;0;0;0;0;0;0;0.864129;
-4.90564;-4.79374;-5.35599;1.1247e-16;9.3853e-17;5.26007e-17;0.0955229;-0.160989;0.0367888;-1.28498e-19;2.37721e-18;1.60623e-18;0;0;0;0;0;0;0.86881;
-4.34855;-4.17729;-4.75701;8.78179e-17;-3.04185e-16;1.04937e-16;0.0975024;-0.156339;0.0335363;8.99486e-19;-4.17619e-18;3.34095e-18;0;0;0;0;0;0;0.873434;
-3.82974;-3.59862;-4.19004;-1.62505e-16;2.74538e-16;-2.25981e-16;0.0989131;-0.151462;0.0304187;-2.82696e-18;3.08395e-18;-1.73472e-18;0;0;0;0;0;0;0.878044;
-3.34966;-3.06019;-3.65665;1.25207e-16;4.71932e-17;1.50952e-16;0.0997468;-0.146364;0.0274428;6.4249e-19;2.31296e-18;2.63421e-18;0;0;0;0;0;0;0.882688;
-2.90818;-2.56391;-3.15843;3.10106e-16;-4.14662e-16;-1.59649e-16;0.0999986;-0.141052;0.0246144;6.03941e-18;-6.23215e-18;-1.47773e-18;0;0;0;0;0;0;0.887414;
-2.50478;-2.11095;-2.69693;-5.7457e-17;1.20637e-16;2.03302e-16;0.0996672;-0.135535;0.0219385;2.95545e-18;-1.22073e-18;3.63007e-18;0;0;0;0;0;0;0.892268;
-2.13876;-1.70168;-2.27355;-1.8441e-16;1.81584e-16;1.89218e-16;0.0987543;-0.129819;0.0194193;-5.13992e-19;1.79897e-18;6.2964e-18;0;0;0;0;0;0;0.897292;
-1.80935;-1.33575;-1.8893;2.4802e-17;-1.47646e-16;-1.95143e-16;0.0972654;-0.123915;0.0170599;1.15648e-18;-2.47359e-18;9.63735e-19;0;0;0;0;0;0;0.90252;
-1.51578;-1.01219;-1.5447;-1.6833e-16;1.8634e-16;-1.11097e-17;0.0952091;-0.117829;0.0148626;-2.69846e-18;2.53784e-18;1.92747e-18;0;0;0;0;0;0;0.907983;
-1.25721;-0.729543;-1.23965;2.7665e-17;-3.12421e-17;-4.12108e-17;0.0925975;-0.111572;0.0128289;-1.02798e-18;6.74615e-19;1.06011e-18;0;0;0;0;0;0;0.913702;
-1.03269;-0.48603;-0.973471;8.38923e-17;-6.86724e-18;1.06089e-16;0.0894457;-0.105152;0.0109591;7.70988e-19;7.06739e-19;3.80675e-18;0;0;0;0;0;0;0.919693;
-0.841028;-0.279588;-0.744898;1.53705e-16;-8.57707e-17;-1.06588e-16;0.0857721;-0.0985784;0.00925289;3.98344e-18;-1.33317e-18;5.62179e-19;0;0;0;0;0;0;0.925964;
-0.680774;-0.107937;-0.552191;-7.47787e-17;1.1076e-16;-5.17441e-18;0.0815982;-0.0918611;0.00770876;1.15648e-18;1.97566e-18;1.09223e-18;0;0;0;0;0;0;0.93252;
-0.550164;0.031408;-0.393189;-7.5005e-17;-4.98579e-17;-3.2278e-17;0.0769483;-0.0850098;0.0063244;-3.21245e-19;0;2.89121e-19;0;0;0;0;0;0;0.939358;
-0.44712;0.141121;-0.265381;-7.28832e-17;-1.64056e-17;-1.59381e-17;0.0718496;-0.0780344;0.00509652;-1.79897e-18;-1.28498e-19;6.4249e-20;0;0;0;0;0;0;0.946473;
-0.369263;0.224063;-0.165971;-1.1783e-17;6.19823e-17;-5.58035e-17;0.0663317;-0.0709453;0.00402085;-1.67047e-18;1.67047e-18;-1.36529e-18;0;0;0;0;0;0;0.953852;
-0.31394;0.283267;-0.0919215;2.0282e-17;-9.5872e-17;1.17218e-17;0.0604269;-0.0637526;0.00309218;-1.02798e-18;-1.40545e-18;-6.90677e-19;0;0;0;0;0;0;0.961482;
-0.278256;0.321924;-0.0400005;-4.57589e-18;1.07671e-16;2.57322e-17;0.0541697;-0.056467;0.00230429;-1.28498e-18;2.28084e-18;-2.40934e-20;0;0;0;0;0;0;0.969346;
-0.259113;0.343362;-0.00682138;-1.41202e-17;-4.00109e-17;5.88722e-17;0.0475964;-0.0490989;0.00165001;-1.67047e-18;4.41712e-19;1.54198e-18;0;0;0;0;0;0;0.977422;
-0.253249;0.35102;0.0111198;6.3857e-17;-8.6674e-17;-8.93078e-17;0.0407455;-0.0416593;0.00112117;3.21245e-19;-1.89535e-18;-1.48576e-18;0;0;0;0;0;0;0.985688;
-0.25728;0.348419;0.0174075;-3.92196e-18;4.82756e-18;-2.91498e-17;0.0336569;-0.0341588;0.000708658;-1.92747e-19;-1.2127e-18;-1.81503e-18;0;0;0;0;0;0;0.994118;
-0.267737;0.339132;0.0156711;-1.75768e-17;5.95886e-17;8.66815e-17;0.026372;-0.0266085;0.000402382;-7.06739e-19;5.82257e-19;1.01995e-18;0;0;0;0;0;0;1.00268;
-0.281106;0.326752;0.00954939;2.14277e-17;1.07673e-17;-6.54512e-18;0.0189332;-0.0190194;0.000191331;6.4249e-20;5.46117e-19;2.81089e-19;0;0;0;0;0;0;1.01136;
-0.29387;0.314859;0.00265653;7.10673e-18;-1.81307e-17;-9.50305e-18;0.0113841;-0.0114026;6.35874e-05;1.52591e-19;-8.43268e-20;2.61012e-20;0;0;0;0;0;0;1.02011;
-0.30254;0.306987;-0.00145193;-7.77894e-19;-1.3772e-18;-5.48919e-18;0.00376846;-0.00376913;6.37428e-06;8.43268e-20;-1.50584e-20;-8.63346e-20;0;0;0;0;0;0;1.02892;
-0.303692;0.30659;0.000688886;-3.2417e-18;-3.16759e-18;5.19429e-19;-0.00386912;0.00386985;6.10653e-06;-1.20467e-20;-1.05409e-19;-3.61401e-20;0;0;0;0;0;0;1.03773;
-0.294001;0.317016;0.0124227;-3.35257e-18;-5.23996e-18;-1.89558e-18;-0.0114841;0.0115032;4.84588e-05;-9.63735e-20;-2.48965e-19;-9.83813e-20;0;0;0;0;0;0;1.04653;
-0.270265;0.341479;0.0369436;1.69624e-17;1.48997e-17;-4.07391e-18;-0.0190322;0.0191197;0.000118446;4.49743e-19;2.44949e-19;-2.12825e-19;0;0;0;0;0;0;1.05529;
-0.229434;0.383028;0.0772702;-1.22691e-17;2.53577e-17;3.17308e-17;-0.0264691;0.0267084;0.000200521;-3.21245e-20;9.31611e-19;7.8705e-19;0;0;0;0;0;0;1.06396;
-0.168631;0.444531;0.136223;-2.04808e-17;-3.39651e-17;-3.66324e-17;-0.0337517;0.0342581;0.000278682;-5.78241e-19;-2.56996e-19;-5.22023e-19;0;0;0;0;0;0;1.07252;
-0.0851728;0.52865;0.216403;-8.52497e-18;1.22884e-17;4.90157e-17;-0.0408375;0.0417578;0.000336605;-7.06739e-19;3.21245e-19;1.17254e-18;0;0;0;0;0;0;1.08094;
0.0234222;0.637828;0.320179;8.66028e-17;3.5869e-17;-4.75312e-17;-0.047685;0.0491966;0.000357784;1.89535e-18;1.30104e-18;-5.30054e-19;0;0;0;0;0;0;1.08919;
0.159419;0.774274;0.44967;-3.15225e-17;3.21913e-17;5.93906e-17;-0.0542543;0.0565636;0.00032569;4.49743e-19;2.00778e-18;1.47773e-18;0;0;0;0;0;0;1.09724;
0.324866;0.939956;0.606737;-8.48514e-20;3.07991e-18;2.50015e-17;-0.0605072;0.0638481;0.000223941;6.4249e-19;1.89535e-18;1.81503e-18;0;0;0;0;0;0;1.10506;
0.521589;1.13659;0.792983;-4.91212e-17;-1.33752e-16;-1.25306e-16;-0.0664071;0.0710395;3.6489e-05;-7.06739e-19;-1.79897e-18;-1.78291e-18;0;0;0;0;0;0;1.11264;
0.751203;1.36563;1.00974;-1.86054e-17;5.07976e-17;6.29811e-17;-0.0719196;0.0781272;-0.000252193;-8.99486e-19;3.85494e-19;6.74615e-19;0;0;0;0;0;0;1.11994;
1.01512;1.62828;1.25809;5.01611e-17;-4.49439e-17;-2.34125e-17;-0.0770126;0.0851009;-0.000656909;5.13992e-19;-1.09223e-18;-3.21245e-19;0;0;0;0;0;0;1.12696;
1.31454;1.92548;1.53884;-1.83996e-17;1.00628e-17;-5.58537e-17;-0.0816564;0.0919505;-0.00119154;-2.56996e-19;-5.62179e-19;-1.5741e-18;0;0;0;0;0;0;1.13369;
1.65053;2.25788;1.85258;6.9788e-17;1.58844e-17;1.36687e-16;-0.0858239;0.098666;-0.00186884;1.54198e-18;-2.40934e-19;2.07203e-18;0;0;0;0;0;0;1.1401;
2.02394;2.62587;2.19965;-5.32545e-17;2.90932e-17;-2.14335e-16;-0.0894907;0.105238;-0.00270026;-1.28498e-19;3.37307e-19;-3.75857e-18;0;0;0;0;0;0;1.1462;
2.43551;3.02954;2.58021;-1.46847e-16;-3.43726e-18;5.70042e-17;-0.0926355;0.111656;-0.00369573;-3.08395e-18;8.03113e-20;-1.15648e-18;0;0;0;0;0;0;1.15198;
2.88584;3.46866;2.99427;-3.62871e-17;-4.7228e-18;-2.27025e-16;-0.0952399;0.117911;-0.00486355;-2.95545e-18;0;-6.39278e-18;0;0;0;0;0;0;1.15747;
3.37535;3.94268;3.44172;3.49309e-16;8.16423e-17;-3.68677e-17;-0.0972888;0.123994;-0.00621017;4.49743e-18;1.71866e-18;-5.75029e-18;0;0;0;0;0;0;1.16266;
3.90429;4.45071;3.92246;7.62232e-17;-4.47345e-17;4.21927e-16;-0.0987701;0.129896;-0.00774014;3.85494e-18;3.21245e-19;2.89121e-18;0;0;0;0;0;0;1.16759;
4.47265;4.99151;4.43643;1.11476e-17;5.31338e-17;-6.03241e-17;-0.0996753;0.135609;-0.00945596;3.59794e-18;1.62229e-18;-8.83424e-19;0;0;0;0;0;0;1.17228;
5.08003;5.56356;4.98373;-2.15993e-16;9.84957e-18;1.03619e-16;-0.0999991;0.141123;-0.011358;-5.13992e-19;1.47773e-18;1.42954e-18;0;0;0;0;0;0;1.17678;
5.72549;6.1652;5.56463;-2.20628e-16;7.18285e-17;-3.2548e-17;-0.0997396;0.146432;-0.0134447;-3.21245e-18;2.73058e-18;1.92747e-19;0;0;0;0;0;0;1.18112;
6.40743;6.79477;6.17953;3.4512e-16;-9.30355e-17;-1.6637e-16;-0.0988982;0.151528;-0.0157121;4.36893e-18;6.10366e-19;-2.60209e-18;0;0;0;0;0;0;1.18536;
7.12353;7.45088;6.82875;-1.75142e-16;-8.25067e-17;2.44207e-16;-0.09748;0.156402;-0.0181543;-8.99486e-19;-2.89121e-19;2.79483e-18;0;0;0;0;0;0;1.18957;
7.87087;8.13253;7.51231;-2.46668e-17;2.49534e-16;1.68734e-16;-0.0954931;0.161048;-0.0207634;-2.56996e-19;4.69018e-18;4.30468e-18;0;0;0;0;0;0;1.19378;
8.64619;8.83912;8.22959;-3.68861e-17;-2.3979e-16;-4.61196e-16;-0.0929492;0.16546;-0.0235296;-7.70988e-19;-1.18861e-18;-5.07567e-18;0;0;0;0;0;0;1.19805;
9.44621;9.57026;8.97916;1.48506e-16;8.88527e-17;-2.60194e-17;-0.0898631;0.169629;-0.0264413;2.18447e-18;1.92747e-18;-2.69846e-18;0;0;0;0;0;0;1.20244;
10.2679;10.3255;9.75883;-2.63534e-17;1.56111e-16;3.78594e-16;-0.0862528;0.173552;-0.0294852;7.70988e-19;4.30468e-18;4.56168e-18;0;0;0;0;0;0;1.20696;
11.1085;11.104;10.5658;1.45355e-16;-1.70431e-16;-7.53249e-17;-0.0821393;0.177221;-0.0326467;3.72644e-18;6.4249e-20;7.70988e-19;0;0;0;0;0;0;1.21165;
11.9657;11.9043;11.3968;-1.173e-16;-4.63165e-18;1.00183e-16;-0.0775467;0.180632;-0.0359098;5.13992e-19;1.02798e-18;3.21245e-18;0;0;0;0;0;0;1.21653;
12.8371;12.7246;12.2486;-2.9612e-16;-1.06151e-16;-3.28398e-17;-0.0725018;0.183779;-0.0392574;-4.75443e-18;-1.09223e-18;1.92747e-18;0;0;0;0;0;0;1.2216;
13.7203;13.5621;13.1174;2.76698e-16;3.79542e-17;-8.40104e-17;-0.067034;0.186658;-0.0426718;2.82696e-18;3.5337e-19;3.85494e-19;0;0;0;0;0;0;1.22686;
14.6128;14.414;13.9996;8.04526e-17;-8.10043e-17;-4.2533e-17;-0.0611751;0.189264;-0.0461342;2.82696e-18;-1.60623e-18;0;0;0;0;0;0;0;1.23231;
15.5117;15.2768;14.8917;-3.6065e-16;1.43658e-16;-2.98254e-16;-0.0549593;0.191595;-0.0496258;-5.52542e-18;2.02384e-18;-6.23215e-18;0;0;0;0;0;0;1.23795;
16.414;16.1467;15.7896;2.98478e-16;-1.66679e-16;1.33737e-16;-0.048423;0.193646;-0.0531272;3.34095e-18;-2.56996e-18;-1.41348e-18;0;0;0;0;0;0;1.24375;
17.3161;17.0198;16.6895;-2.6481e-16;1.25038e-18;-1.11087e-16;-0.0416042;0.195415;-0.0566191;-4.49743e-18;-1.50985e-18;-4.75443e-18;0;0;0;0;0;0;1.2497;
