sig[0,0]; sig[1,1]; sig[2,2]; sig[0,1]; sig[0,2]; sig[1,2]; eps[0,0]; eps[1,1]; eps[2,2]; eps[0,1]; eps[0,2]; eps[1,2];  beta[0,0]; beta[1,1]; beta[2,2]; beta[0,1]; beta[0,2]; beta[1,2]; eps_p_bar
-6.52011;-7.11439;-6.7758;-5.75666e-17;-1.74348e-17;-1.07998e-16;-0.154553;0.0730614;0.0426147;1.28498e-19;-2.44146e-18;-3.82282e-18;0;0;0;0;0;0;0.879049;
-6.70088;-7.29726;-6.97934;-5.00723e-17;1.827e-16;5.65986e-17;-0.149353;0.0669825;0.0424135;-7.70988e-19;2.24872e-18;-1.73472e-18;0;0;0;0;0;0;0.885558;
-6.83518;-7.4326;-7.13582;1.83653e-17;3.48172e-17;3.82725e-17;-0.143914;0.0611164;0.0420292;0;1.99172e-18;-1.12436e-18;0;0;0;0;0;0;0.892082;
-6.92261;-7.52003;-7.24481;1.17031e-16;2.13627e-17;-5.57737e-17;-0.138245;0.0554724;0.0414635;2.82696e-18;2.31296e-18;-2.76271e-18;0;0;0;0;0;0;0.89862;
-6.96287;-7.55925;-7.30596;-4.01633e-17;-2.65497e-16;1.21651e-16;-0.132355;0.0500597;0.0407182;1.09223e-18;-4.49743e-18;6.4249e-19;0;0;0;0;0;0;0.905174;
-6.9557;-7.55005;-7.319;-1.2425e-17;3.12347e-16;-5.81424e-18;-0.126253;0.0448868;0.0397955;1.02798e-18;5.01142e-18;-2.56996e-19;0;0;0;0;0;0;0.911744;
-6.90095;-7.49229;-7.28375;-1.04992e-16;-2.77918e-17;6.48342e-17;-0.119949;0.0399621;0.0386978;-1.54198e-18;2.37721e-18;1.41348e-18;0;0;0;0;0;0;0.918331;
-6.79852;-7.3859;-7.20009;1.52439e-16;-1.36641e-16;-4.77376e-17;-0.113454;0.0352934;0.0374279;2.95545e-18;-8.99486e-19;-1.92747e-19;0;0;0;0;0;0;0.924935;
-6.64841;-7.2309;-7.068;-6.69027e-17;-1.31341e-17;1.4367e-17;-0.106776;0.0308882;0.0359886;3.21245e-19;-3.85494e-19;4.65805e-19;0;0;0;0;0;0;0.931555;
-6.45069;-7.02738;-6.88754;-2.90707e-17;2.40604e-16;-4.98195e-17;-0.0999284;0.0267536;0.0343832;0;5.78241e-18;-8.83424e-19;0;0;0;0;0;0;0.938192;
-6.2055;-6.77552;-6.65883;-4.26245e-17;-1.01018e-16;6.21527e-18;-0.0929204;0.0228961;0.0326151;-8.99486e-19;1.73472e-18;-4.17619e-19;0;0;0;0;0;0;0.944845;
-5.91309;-6.47558;-6.38211;2.50733e-17;-1.13373e-16;1.60907e-17;-0.0857638;0.0193219;0.0306881;0;-5.13992e-19;-4.81868e-20;0;0;0;0;0;0;0.951513;
-5.57375;-6.12789;-6.05767;6.11703e-18;-1.18813e-16;8.35666e-18;-0.07847;0.0160368;0.028606;0;-2.82696e-18;6.4249e-20;0;0;0;0;0;0;0.958197;
-5.18788;-5.73287;-5.68591;4.19695e-17;7.85591e-17;1.65839e-17;-0.0710507;0.013046;0.026373;1.02798e-18;-9.63735e-20;4.33681e-19;0;0;0;0;0;0;0.964894;
-4.75594;-5.29101;-5.26729;-5.045e-17;-3.52174e-17;-1.74488e-17;-0.0635177;0.0103543;0.0239934;-5.13992e-19;-1.47773e-18;-1.12436e-19;0;0;0;0;0;0;0.971605;
-4.2785;-4.80289;-4.80235;3.06692e-17;1.11435e-16;1.78592e-17;-0.0558831;0.00796594;0.0214719;5.78241e-19;1.5741e-18;4.49743e-19;0;0;0;0;0;0;0.978328;
-3.75617;-4.26914;-4.29171;-1.65279e-17;-5.30639e-17;-9.54365e-18;-0.0481591;0.00588482;0.0188133;-3.21245e-20;-4.65805e-19;9.63735e-20;0;0;0;0;0;0;0.985061;
-3.18965;-3.69051;-3.73608;1.65986e-18;3.25331e-17;2.0311e-19;-0.040358;0.00411424;0.0160224;1.12436e-19;6.90677e-19;1.60623e-19;0;0;0;0;0;0;0.991804;
-2.57972;-3.06777;-3.13623;-1.22164e-17;-5.45573e-17;1.81907e-17;-0.0324924;0.00265704;0.0131045;-2.08809e-19;-8.99486e-19;6.22412e-19;0;0;0;0;0;0;0.998555;
-1.92723;-2.40179;-2.49301;-2.97088e-18;3.84739e-17;-1.76611e-17;-0.0245748;0.00151554;0.0100649;-2.08809e-19;4.17619e-19;6.02335e-20;0;0;0;0;0;0;1.00531;
-1.23309;-1.69353;-1.80733;9.21721e-18;-3.32412e-17;-5.40011e-18;-0.0166179;0.000691581;0.00690926;4.41712e-20;-6.66584e-19;3.21245e-20;0;0;0;0;0;0;1.01207;
-0.498304;-0.943974;-1.08018;-2.43145e-19;1.81116e-17;5.80035e-19;-0.00863438;0.000186468;0.00364323;-1.90739e-20;0;8.03113e-20;0;0;0;0;0;0;1.01884;
0.276077;-0.154207;-0.312618;4.09612e-19;5.31713e-18;-2.99238e-18;-0.00063706;1.01462e-06;0.000272715;-7.15272e-21;2.30895e-20;6.27432e-22;0;0;0;0;0;0;1.02561;
1.08893;0.674633;0.494233;4.33193e-18;6.07564e-18;-1.10924e-18;0.00736128;0.000135517;-0.00319623;1.00389e-19;1.4456e-19;-9.03502e-21;0;0;0;0;0;0;1.03237;
1.93906;1.54134;1.33919;-9.69929e-18;1.85639e-17;-7.05445e-19;0.0153478;0.00058976;-0.00675742;-1.72669e-19;5.78241e-19;-2.00778e-20;0;0;0;0;0;0;1.03914;
2.82521;2.44466;2.221;1.36252e-17;-1.80221e-18;-3.3055e-19;0.0233098;0.00136302;-0.0104045;2.32903e-19;4.17619e-19;-2.40934e-20;0;0;0;0;0;0;1.0459;
3.74609;3.38325;3.13836;1.66486e-17;-2.51744e-17;-2.3005e-18;0.0312346;0.00245405;-0.0141311;5.7021e-19;-2.08809e-19;-8.03113e-20;0;0;0;0;0;0;1.05266;
4.7003;4.35573;4.0899;-6.40454e-18;3.13113e-17;-6.59704e-18;0.0391093;0.00386111;-0.0179306;3.05183e-19;7.38864e-19;-2.32903e-19;0;0;0;0;0;0;1.05941;
5.68642;5.36066;5.0742;-3.27449e-17;-2.03159e-17;4.10833e-18;0.0469215;0.00558196;-0.0217963;-4.81868e-19;3.21245e-20;-8.83424e-20;0;0;0;0;0;0;1.06615;
6.70296;6.39653;6.08977;-2.94483e-18;-3.74982e-17;-4.40867e-18;0.0546586;0.00761383;-0.0257215;-3.5337e-19;-7.8705e-19;-2.24872e-19;0;0;0;0;0;0;1.07288;
7.74838;7.4618;7.13507;6.05907e-17;2.90482e-18;1.29663e-17;0.0623083;0.00995348;-0.0296994;1.18861e-18;-4.81868e-19;1.28498e-19;0;0;0;0;0;0;1.07959;
8.82108;8.55485;8.20853;8.65417e-19;-4.15312e-17;1.28006e-17;0.0698583;0.0125972;-0.0337231;8.35237e-19;-1.54198e-18;3.69432e-19;0;0;0;0;0;0;1.0863;
9.91942;9.67403;9.30851;-3.31513e-17;1.27921e-18;-2.37834e-17;0.0772965;0.0155407;-0.0377858;0;-1.25286e-18;-3.05183e-19;0;0;0;0;0;0;1.09299;
11.0417;10.8176;10.4333;-3.07268e-18;1.09672e-16;3.46293e-17;0.0846111;0.0187792;-0.0418805;1.28498e-19;1.47773e-18;7.06739e-19;0;0;0;0;0;0;1.09966;
12.1862;11.9839;11.5812;-4.72024e-17;1.43626e-17;-3.65405e-17;0.0917903;0.0223077;-0.0460004;-1.02798e-18;1.15648e-18;-4.17619e-19;0;0;0;0;0;0;1.10631;
13.351;13.171;12.7504;1.7192e-16;3.98e-17;-1.16957e-17;0.0988227;0.0261205;-0.0501385;3.5337e-18;2.05597e-18;-4.81868e-19;0;0;0;0;0;0;1.11295;
14.5345;14.3771;13.9392;1.4652e-18;9.03836e-17;-3.53568e-17;0.105697;0.0302114;-0.0542879;2.50571e-18;4.04769e-18;-1.28498e-18;0;0;0;0;0;0;1.11956;
15.7347;15.6003;15.1455;-1.01126e-16;-1.08758e-16;4.83873e-17;0.112402;0.034574;-0.0584419;0;8.03113e-19;1.28498e-19;0;0;0;0;0;0;1.12616;
16.9496;16.8387;16.3676;-9.85254e-17;-2.62289e-16;5.9157e-17;0.118927;0.0392012;-0.0625937;-1.79897e-18;-4.9793e-18;1.28498e-18;0;0;0;0;0;0;1.13273;
18.1774;18.0903;17.6035;1.61058e-16;-4.63966e-18;-1.02908e-16;0.125263;0.0440857;-0.0667365;2.76271e-18;-3.46945e-18;-1.60623e-18;0;0;0;0;0;0;1.13928;
19.416;19.3531;18.8512;1.18681e-17;2.32609e-16;6.72052e-17;0.131397;0.0492195;-0.0708639;2.05597e-18;2.24872e-18;6.74615e-19;0;0;0;0;0;0;1.14581;
20.6635;20.625;20.1088;-8.92147e-17;-1.14857e-16;-1.32405e-17;0.137322;0.0545946;-0.0749692;-1.92747e-19;-1.99172e-18;-6.4249e-20;0;0;0;0;0;0;1.15232;
21.9178;21.904;21.3741;-3.06525e-17;3.68311e-17;-5.35965e-17;0.143027;0.0602024;-0.0790463;-3.85494e-19;-3.85494e-19;-1.28498e-18;0;0;0;0;0;0;1.1588;
23.1769;23.188;22.6451;-1.03289e-16;-1.71063e-17;-8.38993e-18;0.148503;0.0660337;-0.0830887;-2.69846e-18;-1.02798e-18;-1.15648e-18;0;0;0;0;0;0;1.16527;
24.4386;24.4749;23.9198;1.33113e-16;-1.42689e-16;-2.15006e-18;0.153741;0.0720794;-0.0870905;1.15648e-18;-4.36893e-18;-1.15648e-18;0;0;0;0;0;0;1.17171;
25.7009;25.7624;25.196;-5.64852e-17;3.42127e-16;-5.88786e-18;0.158734;0.0783297;-0.0910457;-1.02798e-18;4.75443e-18;-1.28498e-18;0;0;0;0;0;0;1.17813;
26.9616;27.0485;26.4716;4.96466e-17;6.67865e-17;2.79103e-17;0.163472;0.0847747;-0.0949484;5.13992e-19;4.24044e-18;-5.78241e-19;0;0;0;0;0;0;1.18453;
28.2186;28.3309;27.7445;6.38021e-17;-2.05395e-16;-7.32644e-17;0.167949;0.091404;-0.0987931;1.73472e-18;-1.09223e-18;-2.50571e-18;0;0;0;0;0;0;1.19092;
29.4698;29.6075;29.0125;5.68779e-17;1.18907e-16;4.82536e-17;0.172157;0.0982071;-0.102574;2.69846e-18;3.0197e-18;-8.99486e-19;0;0;0;0;0;0;1.19728;
30.7131;30.8761;30.2735;-2.22485e-16;-1.74017e-16;1.17685e-16;0.17609;0.105173;-0.106287;-2.95545e-18;-1.86322e-18;1.60623e-18;0;0;0;0;0;0;1.20363;
31.9463;32.1345;31.5252;5.55665e-17;4.57305e-16;1.68454e-16;0.179742;0.112291;-0.109925;-2.56996e-19;1.00871e-17;4.88293e-18;0;0;0;0;0;0;1.20997;
33.1673;33.3805;32.7656;1.49886e-16;-4.43908e-16;-3.51387e-16;0.183105;0.119548;-0.113485;2.95545e-18;-3.2767e-18;-4.49743e-18;0;0;0;0;0;0;1.21629;
34.3739;34.6119;33.9925;-8.5611e-17;-1.10604e-16;8.17728e-17;0.186176;0.126935;-0.116962;0;-3.1482e-18;-3.85494e-19;0;0;0;0;0;0;1.2226;
35.5642;35.8265;35.2037;-1.0393e-16;5.79941e-17;1.05399e-17;0.188949;0.134439;-0.120351;-1.92747e-18;-1.09223e-18;-6.4249e-19;0;0;0;0;0;0;1.2289;
36.7359;37.0223;36.3971;1.62887e-17;-6.64266e-17;-5.43786e-17;0.19142;0.142047;-0.123647;-8.99486e-19;-3.0197e-18;-1.99172e-18;0;0;0;0;0;0;1.2352;
37.887;38.197;37.5707;3.1518e-17;2.90404e-16;1.38284e-16;0.193584;0.149748;-0.126847;-2.56996e-19;4.24044e-18;1.60623e-18;0;0;0;0;0;0;1.24149;
39.0156;39.3486;38.7222;2.46418e-17;-3.38179e-16;-1.89995e-16;0.195439;0.15753;-0.129946;1.28498e-19;-5.52542e-18;-3.72644e-18;0;0;0;0;0;0;1.24777;
40.1196;40.475;39.8497;-2.22739e-16;9.66427e-17;2.1201e-16;0.196981;0.165379;-0.132942;-5.26842e-18;-1.15648e-18;2.44146e-18;0;0;0;0;0;0;1.25406;
41.1969;41.5742;40.9511;1.59819e-16;9.64054e-17;-1.57181e-16;0.198208;0.173284;-0.13583;-1.28498e-19;5.13992e-19;-2.56996e-18;0;0;0;0;0;0;1.26034;
42.2458;42.6442;42.0244;-7.10377e-18;-1.94224e-18;4.05685e-17;0.199117;0.181231;-0.138607;-1.28498e-18;-1.28498e-19;-6.4249e-19;0;0;0;0;0;0;1.26663;
43.2643;43.6831;43.0678;1.72919e-16;-1.68975e-17;3.82101e-16;0.199709;0.189209;-0.14127;2.82696e-18;-5.13992e-19;8.09538e-18;0;0;0;0;0;0;1.27292;
44.2506;44.6891;44.0792;-3.58651e-16;3.83317e-16;1.49687e-16;0.19998;0.197204;-0.143815;-6.6819e-18;8.60937e-18;9.25186e-18;0;0;0;0;0;0;1.27922;
45.2029;45.6602;45.0568;1.13136e-16;-5.75102e-17;-3.20973e-16;0.199932;0.205203;-0.14624;-1.79897e-18;4.88293e-18;7.70988e-19;0;0;0;0;0;0;1.28552;
46.1195;46.5947;45.9989;-6.84855e-17;-3.15265e-16;-1.06214e-16;0.199564;0.213194;-0.148543;-4.11194e-18;-2.18447e-18;2.56996e-19;0;0;0;0;0;0;1.29184;
46.9986;47.4909;46.9037;1.47289e-17;1.51681e-16;2.12061e-16;0.198877;0.221164;-0.150721;-3.34095e-18;3.34095e-18;5.91091e-18;0;0;0;0;0;0;1.29816;
47.8388;48.3473;47.7696;2.43655e-16;-2.43563e-16;-1.02367e-16;0.197872;0.2291;-0.152771;2.31296e-18;-3.34095e-18;2.18447e-18;0;0;0;0;0;0;1.30449;
