sig[0,0]; sig[1,1]; sig[2,2]; sig[0,1]; sig[0,2]; sig[1,2]; eps[0,0]; eps[1,1]; eps[2,2]; eps[0,1]; eps[0,2]; eps[1,2];  beta[0,0]; beta[1,1]; beta[2,2]; beta[0,1]; beta[0,2]; beta[1,2]; eps_p_bar
-6.76778e-16;-6.2639e-16;-6.53215e-16;0.104076;-0.208152;0.193562;-3.08395e-18;-6.4249e-19;-4.27984e-35;-0.0864012;0.172802;-0.0496529;0;0;0;0;0;0;0.980561;
1.46436e-15;1.08207e-15;1.06276e-15;0.108057;-0.216114;0.182811;7.19589e-18;-3.21245e-19;-3.56654e-36;-0.0843188;0.168638;-0.0462381;0;0;0;0;0;0;0.987224;
-1.30483e-15;-9.41794e-16;-9.24062e-16;0.111578;-0.223156;0.172436;-5.13992e-18;-8.99486e-19;3.20988e-35;-0.0821014;0.164203;-0.0429092;0;0;0;0;0;0;0.994115;
-1.00994e-16;-4.04309e-17;-1.28421e-16;0.114697;-0.229394;0.162455;-2.05597e-18;1.54198e-18;1.56928e-34;-0.0797527;0.159505;-0.0396717;0;0;0;0;0;0;1.00123;
1.23521e-15;8.74792e-16;9.25769e-16;0.117465;-0.23493;0.15287;6.16791e-18;-3.85494e-19;-2.49658e-35;-0.0772764;0.154553;-0.0365307;0;0;0;0;0;0;1.00858;
-2.88366e-15;-2.19056e-15;-2.21161e-15;0.119928;-0.239857;0.143673;-1.43918e-17;5.13992e-19;-2.05076e-35;-0.0746765;0.149353;-0.0334912;0;0;0;0;0;0;1.01615;
1.32844e-15;7.86232e-16;7.86169e-16;0.122125;-0.24425;0.134849;5.13992e-18;3.85494e-19;-4.27984e-35;-0.0719572;0.143914;-0.0305582;0;0;0;0;0;0;1.02394;
1.57989e-15;1.32178e-15;1.34841e-15;0.12409;-0.248179;0.126379;8.48087e-18;-3.85494e-19;-1.78327e-35;-0.0691227;0.138245;-0.0277362;0;0;0;0;0;0;1.03195;
9.51831e-16;9.67357e-16;9.81655e-16;0.125851;-0.251702;0.118241;6.16791e-18;-6.4249e-19;1.78327e-35;-0.0661776;0.132355;-0.0250298;0;0;0;0;0;0;1.04017;
-1.40277e-15;-1.05112e-15;-1.02038e-15;0.127434;-0.254869;0.110411;-5.13992e-18;-1.47773e-18;-3.56654e-35;-0.0631267;0.126253;-0.0224434;0;0;0;0;0;0;1.04859;
-1.66934e-16;-1.65607e-16;-2.15584e-16;0.128861;-0.257721;0.102866;-1.28498e-18;2.40934e-19;2.85323e-35;-0.0599747;0.119949;-0.0199811;0;0;0;0;0;0;1.05721;
8.7941e-16;6.33194e-16;6.63029e-16;0.130149;-0.260297;0.0955829;5.13992e-18;-9.9586e-19;-1.78327e-36;-0.0567269;0.113454;-0.0176467;0;0;0;0;0;0;1.06601;
1.1391e-15;1.11116e-15;1.07222e-15;0.131314;-0.262627;0.0885381;5.91091e-18;4.17619e-19;-1.06996e-34;-0.0533882;0.106776;-0.0154441;0;0;0;0;0;0;1.075;
-2.00184e-16;2.16306e-18;-4.36325e-18;0.132369;-0.264738;0.0817101;-7.70988e-19;3.85494e-19;-7.13307e-36;-0.0499642;0.0999284;-0.0133768;0;0;0;0;0;0;1.08415;
7.45686e-16;6.11939e-16;6.32488e-16;0.133326;-0.266653;0.0750781;4.11194e-18;-3.21245e-19;8.91634e-35;-0.0464602;0.0929204;-0.011448;0;0;0;0;0;0;1.09346;
-1.43973e-16;-3.04376e-17;-3.21901e-17;0.134195;-0.268391;0.0686221;-2.56996e-19;-1.36529e-19;8.55969e-35;-0.0428819;0.0857638;-0.00966097;0;0;0;0;0;0;1.10293;
4.69974e-16;4.06182e-16;4.05612e-16;0.134984;-0.269969;0.0623234;2.56996e-18;-1.28498e-19;-2.13992e-35;-0.039235;0.07847;-0.00801841;0;0;0;0;0;0;1.11253;
2.90465e-16;3.19436e-16;3.09261e-16;0.1357;-0.2714;0.056164;1.54198e-18;2.08809e-19;-9.62965e-35;-0.0355254;0.0710507;-0.006523;0;0;0;0;0;0;1.12226;
2.34682e-16;2.3595e-16;2.4193e-16;0.136349;-0.272697;0.0501271;1.41348e-18;-5.62179e-20;3.20988e-35;-0.0317589;0.0635177;-0.00517714;0;0;0;0;0;0;1.1321;
-1.74709e-17;2.79396e-17;2.53702e-17;0.136935;-0.27387;0.0441964;0;6.82646e-20;2.85323e-35;-0.0279415;0.0558831;-0.00398297;0;0;0;0;0;0;1.14205;
-2.89468e-16;-2.43758e-16;-2.40472e-16;0.137464;-0.274927;0.0383568;-1.41348e-18;-6.02335e-20;-5.88479e-35;-0.0240795;0.0481591;-0.00294241;0;0;0;0;0;0;1.15209;
-1.67075e-16;-1.66263e-16;-1.69461e-16;0.137938;-0.275876;0.0325935;-1.02798e-18;7.02724e-20;8.91634e-37;-0.020179;0.040358;-0.00205712;0;0;0;0;0;0;1.16221;
1.58542e-16;1.0663e-16;1.07973e-16;0.13836;-0.27672;0.0268924;7.06739e-19;4.01556e-21;-6.24144e-36;-0.0162462;0.0324924;-0.00132852;0;0;0;0;0;0;1.1724;
-1.14263e-16;-8.56612e-17;-8.62604e-17;0.138733;-0.277466;0.02124;-5.78241e-19;3.31284e-20;1.60494e-35;-0.0122874;0.0245748;-0.000757772;0;0;0;0;0;0;1.18264;
-6.63096e-17;-6.76264e-17;-6.68673e-17;0.139058;-0.278115;0.0156231;-3.85494e-19;3.01167e-21;-1.78327e-36;-0.00830894;0.0166179;-0.00034579;0;0;0;0;0;0;1.19292;
6.39197e-17;4.42753e-17;4.44498e-17;0.139336;-0.278671;0.0100289;2.89121e-19;1.63132e-21;7.13307e-36;-0.00431719;0.00863438;-9.3234e-05;0;0;0;0;0;0;1.20323;
-2.42188e-18;2.22528e-18;2.30323e-18;0.139568;-0.279136;0.00444468;4.01556e-21;-2.94109e-24;8.91634e-37;-0.00031853;0.00063706;-5.07309e-07;0;0;0;0;0;0;1.21355;
-7.12944e-18;-5.30915e-18;-5.25029e-18;0.139754;-0.279508;-0.00114192;-3.21245e-20;-1.56858e-21;-1.33745e-35;0.00368064;-0.00736128;-6.77584e-05;0;0;0;0;0;0;1.22387;
-1.49258e-16;-1.27599e-16;-1.27648e-16;0.139894;-0.279789;-0.00674332;-7.70988e-19;5.01945e-22;1.78327e-36;0.00767392;-0.0153478;-0.00029488;0;0;0;0;0;0;1.23418;
1.87498e-16;1.43197e-16;1.43116e-16;0.139988;-0.279976;-0.012372;8.99486e-19;3.01167e-21;-2.22909e-36;0.0116549;-0.0233098;-0.000681508;0;0;0;0;0;0;1.24447;
-1.99671e-16;-1.53738e-16;-1.53607e-16;0.140034;-0.280068;-0.0180403;-9.63735e-19;-2.00778e-21;6.68726e-36;0.0156173;-0.0312346;-0.00122702;0;0;0;0;0;0;1.25471;
-2.15001e-16;-2.01622e-16;-2.01071e-16;0.140031;-0.280061;-0.0237611;-1.15648e-18;-2.00778e-20;2.56345e-36;0.0195547;-0.0391093;-0.00193056;0;0;0;0;0;0;1.26491;
8.48766e-18;-2.45893e-17;-2.28995e-17;0.139976;-0.279952;-0.0295474;0;-7.42879e-20;8.91634e-37;0.0234607;-0.0469215;-0.00279098;0;0;0;0;0;0;1.27504;
7.78837e-17;4.60367e-17;5.3166e-17;0.139867;-0.279735;-0.0354123;6.4249e-19;-3.05183e-19;3.12072e-36;0.0273293;-0.0546586;-0.00380692;0;0;0;0;0;0;1.28509;
5.21453e-16;4.64873e-16;4.55663e-16;0.139702;-0.279404;-0.0413697;2.69846e-18;4.81868e-20;1.60494e-35;0.0311541;-0.0623083;-0.00497674;0;0;0;0;0;0;1.29506;
-2.33478e-16;-1.47921e-16;-1.41427e-16;0.139476;-0.278952;-0.0474339;-7.70988e-19;-2.24872e-19;-1.15912e-35;0.0349291;-0.0698583;-0.00629858;0;0;0;0;0;0;1.30492;
-2.19695e-16;-1.92876e-16;-1.94582e-16;0.139185;-0.27837;-0.0536197;-1.02798e-18;-1.28498e-19;-8.91634e-36;0.0386483;-0.0772965;-0.00777033;0;0;0;0;0;0;1.31467;
-4.06627e-16;-3.69947e-16;-3.70271e-16;0.138823;-0.277647;-0.0599427;-2.05597e-18;-1.28498e-19;-6.24144e-36;0.0423055;-0.0846111;-0.00938962;0;0;0;0;0;0;1.32429;
-5.856e-16;-5.28576e-16;-5.3863e-16;0.138386;-0.276772;-0.0664192;-3.34095e-18;1.92747e-19;-1.67181e-37;0.0458951;-0.0917903;-0.0111539;0;0;0;0;0;0;1.33378;
-5.97508e-16;-5.76251e-16;-5.80239e-16;0.137865;-0.27573;-0.0730664;-3.59794e-18;2.56996e-19;0;0.0494113;-0.0988227;-0.0130603;0;0;0;0;0;0;1.34312;
-3.04991e-16;-3.90186e-16;-3.6734e-16;0.137253;-0.274505;-0.0799022;-1.54198e-18;-4.81868e-19;-3.56654e-35;0.0528485;-0.105697;-0.0151057;0;0;0;0;0;0;1.3523;
-2.54625e-16;-2.54016e-16;-2.67166e-16;0.13654;-0.273079;-0.0869458;-1.54198e-18;6.4249e-20;7.84638e-35;0.0562011;-0.112402;-0.017287;0;0;0;0;0;0;1.36131;
-3.97111e-16;-3.50289e-16;-3.65714e-16;0.135715;-0.271429;-0.094217;-2.56996e-18;4.49743e-19;-1.78327e-36;0.0594637;-0.118927;-0.0196006;0;0;0;0;0;0;1.37015;
-7.01705e-17;-9.2831e-17;-1.06844e-16;0.134765;-0.269531;-0.101737;-1.28498e-18;7.70988e-19;-1.51578e-35;0.0626313;-0.125263;-0.0220428;0;0;0;0;0;0;1.3788;
-8.62339e-16;-7.76892e-16;-7.5565e-16;0.133677;-0.267354;-0.109526;-4.62593e-18;6.4249e-20;-1.42661e-35;0.0656987;-0.131397;-0.0246098;0;0;0;0;0;0;1.38725;
1.47841e-16;-4.58419e-17;-1.76726e-17;0.132432;-0.264865;-0.117609;7.70988e-19;-6.10366e-19;1.42661e-35;0.0686609;-0.137322;-0.0272973;0;0;0;0;0;0;1.3955;
-4.89285e-17;-1.26242e-17;-3.96394e-17;0.131012;-0.262024;-0.126006;-5.13992e-19;3.21245e-19;-4.27984e-35;0.0715133;-0.143027;-0.0301012;0;0;0;0;0;0;1.40354;
-5.43278e-16;-5.23372e-16;-4.84963e-16;0.129393;-0.258785;-0.134741;-2.05597e-18;-8.99486e-19;-3.56654e-35;0.0742513;-0.148503;-0.0330169;0;0;0;0;0;0;1.41137;
-1.06119e-15;-1.05181e-15;-9.90227e-16;0.127548;-0.255097;-0.143835;-3.59794e-18;-2.31296e-18;-5.70646e-35;0.0768705;-0.153741;-0.0360397;0;0;0;0;0;0;1.41898;
-2.44024e-15;-2.10933e-15;-2.12912e-15;0.125448;-0.250897;-0.153309;-1.13078e-17;-1.41348e-18;2.6749e-36;0.0793668;-0.158734;-0.0391649;0;0;0;0;0;0;1.42636;
-7.53072e-16;-9.35575e-16;-9.59216e-16;0.123058;-0.246116;-0.16318;-4.11194e-18;-9.31611e-19;4.6365e-35;0.0817361;-0.163472;-0.0423874;0;0;0;0;0;0;1.43352;
5.65042e-16;2.68481e-16;2.45861e-16;0.120336;-0.240672;-0.17346;2.56996e-18;-5.13992e-19;2.56791e-34;0.0839746;-0.167949;-0.045702;0;0;0;0;0;0;1.44044;
1.01522e-15;8.55076e-16;8.28164e-16;0.117237;-0.234474;-0.184154;5.13992e-18;0;4.6365e-35;0.0860787;-0.172157;-0.0491035;0;0;0;0;0;0;1.44714;
2.58769e-16;4.82833e-16;4.05243e-16;0.113709;-0.227417;-0.195255;5.13992e-19;1.67047e-18;2.49658e-35;0.0880452;-0.17609;-0.0525865;0;0;0;0;0;0;1.45362;
-9.97502e-17;-3.12644e-16;-1.27297e-16;0.109693;-0.219386;-0.206744;2.05597e-18;-3.08395e-18;-2.13992e-35;0.0898708;-0.179742;-0.0561453;0;0;0;0;0;0;1.45987;
-5.38438e-17;1.24925e-16;3.0111e-17;0.105125;-0.210251;-0.218579;0;1.92747e-19;-1.9616e-35;0.0915526;-0.183105;-0.0597742;0;0;0;0;0;0;1.4659;
3.68207e-16;5.21595e-16;3.91966e-16;0.0999376;-0.199875;-0.230692;0;2.44146e-18;-7.13307e-36;0.093088;-0.186176;-0.0634675;0;0;0;0;0;0;1.47171;
1.16152e-16;1.84805e-16;1.71273e-16;0.094058;-0.188116;-0.242982;-1.02798e-18;1.92747e-18;1.78327e-36;0.0944745;-0.188949;-0.0672193;0;0;0;0;0;0;1.47733;
-6.66921e-17;-2.81096e-16;-1.24442e-16;0.0874162;-0.174832;-0.255306;5.13992e-19;-1.41348e-18;3.38821e-35;0.0957098;-0.19142;-0.0710235;0;0;0;0;0;0;1.48275;
-7.60192e-16;-5.53438e-16;-5.75291e-16;0.0799478;-0.159896;-0.267471;-3.59794e-18;0;2.13992e-35;0.096792;-0.193584;-0.074874;0;0;0;0;0;0;1.48799;
-2.41529e-16;-2.80599e-16;-2.87409e-16;0.0716023;-0.143205;-0.279234;-1.54198e-18;0;1.14129e-34;0.0977193;-0.195439;-0.0787648;0;0;0;0;0;0;1.49307;
9.62716e-16;6.73168e-16;6.57806e-16;0.062352;-0.124704;-0.290294;4.11194e-18;2.56996e-19;5.34981e-36;0.0984903;-0.196981;-0.0826895;0;0;0;0;0;0;1.49801;
-6.94871e-16;-4.79754e-16;-4.44451e-16;0.0522031;-0.104406;-0.300307;-2.56996e-18;-5.13992e-19;8.47053e-36;0.0991038;-0.198208;-0.0866419;0;0;0;0;0;0;1.50283;
-4.81684e-16;-6.28923e-16;-5.08468e-16;0.0412058;-0.0824116;-0.3089;-5.13992e-19;-2.56996e-18;1.67181e-37;0.0995587;-0.199117;-0.0906157;0;0;0;0;0;0;1.50756;
1.09021e-15;1.01051e-15;8.33856e-16;0.0294629;-0.0589258;-0.315698;4.11194e-18;1.47773e-18;-4.45817e-37;0.0998543;-0.199709;-0.0946045;0;0;0;0;0;0;1.51221;
-3.00502e-16;-1.29934e-16;-1.09256e-16;0.0171321;-0.0342643;-0.320365;-1.02798e-18;0;7.13307e-36;0.0999902;-0.19998;-0.0986019;0;0;0;0;0;0;1.51683;
3.02268e-15;2.50446e-15;2.36585e-15;0.00442125;-0.0088425;-0.322644;1.23358e-17;2.69846e-18;2.49658e-35;0.0999662;-0.199932;-0.102602;0;0;0;0;0;0;1.52143;
4.67441e-16;6.75063e-16;7.46416e-16;-0.008426;0.016852;-0.322394;3.08395e-18;5.13992e-19;7.13307e-36;0.0997822;-0.199564;-0.106597;0;0;0;0;0;0;1.52605;
-7.9667e-16;-4.87638e-16;-4.02229e-16;-0.0211511;0.0423023;-0.319613;-2.56996e-18;-6.4249e-19;-4.99315e-35;0.0994385;-0.198877;-0.110582;0;0;0;0;0;0;1.53073;
-3.47574e-16;-5.92946e-16;-4.0871e-16;-0.0335058;0.0670115;-0.314443;1.02798e-18;-3.59794e-18;2.13992e-35;0.0989358;-0.197872;-0.11455;0;0;0;0;0;0;1.53547;
